RBD;COD_DEPE;AGNO_EGRESO;MRUN;NEM;PERCENTIL;PUESTO_10;PUESTO_30
16467;3;2014;14545665;5.35;30;NO;SI
26112;4;2014;14584354;5.35;40;NO;NO
16467;3;2014;14602807;5.35;30;NO;SI
8491;2;2014;14629373;5.35;50;NO;NO
40435;4;2014;14640542;5.35;50;NO;NO
14547;3;2014;14650855;5.35;50;NO;NO
15756;3;2014;14664107;5.35;50;NO;NO
17725;3;2014;14677144;5.35;20;NO;SI
25057;4;2014;14719013;5.35;30;NO;SI
14628;4;2014;14720159;5.35;30;NO;SI
20162;3;2014;14720193;5.35;30;NO;SI
6787;2;2014;14766234;5.35;50;NO;NO
1422;2;2014;14774541;5.35;30;NO;SI
24234;3;2014;14802795;5.35;40;NO;NO
25418;3;2014;14845118;5.35;40;NO;NO
14791;3;2014;14869638;5.35;40;NO;NO
7509;2;2014;14881264;5.35;50;NO;NO
25938;2;2014;14884500;5.35;40;NO;NO
16935;3;2014;14894872;5.35;50;NO;NO
78;2;2014;14905561;5.35;40;NO;NO
14462;3;2014;14909064;5.35;50;NO;NO
13186;2;2014;14943148;5.35;40;NO;NO
14307;3;2014;14972552;5.35;40;NO;NO
10604;3;2014;14973825;5.35;30;NO;SI
4661;3;2014;15056734;5.35;40;NO;NO
16754;2;2014;15114579;5.35;30;NO;SI
31011;3;2014;15131501;5.35;80;NO;NO
12610;2;2014;15209246;5.35;30;NO;SI
12750;3;2014;15229185;5.35;40;NO;NO
4141;2;2014;15245951;5.35;30;NO;SI
25418;3;2014;15247849;5.35;40;NO;NO
14910;3;2014;15264647;5.35;20;NO;SI
13584;3;2014;15284938;5.35;30;NO;SI
24876;2;2014;15333942;5.35;30;NO;SI
20063;3;2014;15338436;5.35;50;NO;NO
26333;1;2014;15416503;5.35;30;NO;SI
18241;3;2014;15440902;5.35;40;NO;NO
8587;2;2014;15447833;5.35;30;NO;SI
25514;1;2014;15451561;5.35;30;NO;SI
1048;2;2014;15456748;5.35;40;NO;NO
12185;3;2014;15463392;5.35;70;NO;NO
26023;3;2014;15474822;5.35;40;NO;NO
2733;2;2014;15482243;5.35;40;NO;NO
286;1;2014;15491564;5.35;40;NO;NO
3016;2;2014;15503198;5.35;60;NO;NO
11284;1;2014;15514153;5.35;30;NO;SI
222;1;2014;15515426;5.35;40;NO;NO
2101;2;2014;15537036;5.35;50;NO;NO
25463;3;2014;15593000;5.35;40;NO;NO
40381;3;2014;15636990;5.35;40;NO;NO
24754;1;2014;15655150;5.35;40;NO;NO
14421;3;2014;15669455;5.35;30;NO;SI
1666;1;2014;15748830;5.35;40;NO;NO
11286;1;2014;15767816;5.35;40;NO;NO
14545;3;2014;15775048;5.35;40;NO;NO
10584;1;2014;15850107;5.35;60;NO;NO
25339;2;2014;15858225;5.35;50;NO;NO
12686;3;2014;15949838;5.35;60;NO;NO
26083;3;2014;15972378;5.35;30;NO;SI
31279;3;2014;16010622;5.35;60;NO;NO
25503;3;2014;16015516;5.35;30;NO;SI
22482;3;2014;16044330;5.35;20;NO;SI
8553;2;2014;16050191;5.35;40;NO;NO
31279;3;2014;16067716;5.35;60;NO;NO
22545;3;2014;16139368;5.35;60;NO;NO
4897;2;2014;16147696;5.35;30;NO;SI
11284;1;2014;16180078;5.35;30;NO;SI
20219;3;2014;16184860;5.35;70;NO;NO
25174;3;2014;16263534;5.35;40;NO;NO
2530;2;2014;16270190;5.35;30;NO;SI
25235;2;2014;16305698;5.35;30;NO;SI
2973;2;2014;16357279;5.35;20;NO;SI
22191;3;2014;16375215;5.35;40;NO;NO
14711;3;2014;16393861;5.35;30;NO;SI
10460;1;2014;16428822;5.35;20;NO;SI
13186;2;2014;16437436;5.35;40;NO;NO
3248;2;2014;16450720;5.35;50;NO;NO
25054;4;2014;16495159;5.35;60;NO;NO
15723;3;2014;16521446;5.35;50;NO;NO
3782;2;2014;16544842;5.35;70;NO;NO
20214;3;2014;16548070;5.35;40;NO;NO
4451;2;2014;16552280;5.35;80;NO;NO
10688;1;2014;16565664;5.35;60;NO;NO
14250;4;2014;16574347;5.35;80;NO;NO
4163;2;2014;16580951;5.35;50;NO;NO
4557;2;2014;16660180;5.35;20;NO;SI
16467;3;2014;16682924;5.35;30;NO;SI
4141;2;2014;16707044;5.35;30;NO;SI
22397;3;2014;16713097;5.35;30;NO;SI
17701;3;2014;16817144;5.35;30;NO;SI
14462;3;2014;16930342;5.35;50;NO;NO
22089;1;2014;16956043;5.35;60;NO;NO
20012;3;2014;16957209;5.35;50;NO;NO
25057;4;2014;16979539;5.35;30;NO;SI
22482;3;2014;16997624;5.35;20;NO;SI
25235;2;2014;17046589;5.35;30;NO;SI
25463;3;2014;17097357;5.35;40;NO;NO
14389;3;2014;17162805;5.35;30;NO;SI
24754;1;2014;17204338;5.35;40;NO;NO
13580;3;2014;17206884;5.35;60;NO;NO
11234;2;2014;17224424;5.35;50;NO;NO
2939;2;2014;17227170;5.35;20;NO;SI
10694;1;2014;17249630;5.35;90;NO;NO
5824;2;2014;17258943;5.35;40;NO;NO
31368;3;2014;17270176;5.35;40;NO;NO
2733;2;2014;17280195;5.35;40;NO;NO
2934;2;2014;17288746;5.35;20;NO;SI
25504;3;2014;17312771;5.35;20;NO;SI
25235;2;2014;17316767;5.35;30;NO;SI
15665;2;2014;17346501;5.35;40;NO;NO
24896;4;2014;17347582;5.35;20;NO;SI
25463;3;2014;17355467;5.35;40;NO;NO
6787;2;2014;17355977;5.35;50;NO;NO
26087;3;2014;17395385;5.35;20;NO;SI
24900;1;2014;17427992;5.35;40;NO;NO
9690;2;2014;17432403;5.35;30;NO;SI
12750;3;2014;17479307;5.35;40;NO;NO
3317;2;2014;17530046;5.35;60;NO;NO
25752;3;2014;17536336;5.35;20;NO;SI
222;1;2014;17550211;5.35;40;NO;NO
3267;2;2014;17560437;5.35;40;NO;NO
14852;3;2014;17579423;5.35;50;NO;NO
13176;2;2014;17620518;5.35;20;NO;SI
14232;3;2014;17628138;5.35;40;NO;NO
20073;3;2014;17631487;5.35;40;NO;NO
25271;1;2014;17649305;5.35;30;NO;SI
532;1;2014;17651864;5.35;50;NO;NO
532;1;2014;17651894;5.35;50;NO;NO
5824;2;2014;17654268;5.35;40;NO;NO
22354;2;2014;17683863;5.35;70;NO;NO
8491;2;2014;17715057;5.35;50;NO;NO
16754;2;2014;17729113;5.35;30;NO;SI
25174;3;2014;17734264;5.35;40;NO;NO
24926;3;2014;17738499;5.35;30;NO;SI
10120;1;2014;17798309;5.35;20;NO;SI
25235;2;2014;17879880;5.35;30;NO;SI
2377;2;2014;17883441;5.35;50;NO;NO
12870;1;2014;17892832;5.35;40;NO;NO
15665;2;2014;17912460;5.35;40;NO;NO
222;1;2014;17917017;5.35;40;NO;NO
5282;2;2014;17947352;5.35;30;NO;SI
18082;3;2014;18014694;5.35;20;NO;SI
22374;3;2014;18044862;5.35;50;NO;NO
532;1;2014;18054462;5.35;50;NO;NO
12834;4;2014;18058456;5.35;20;NO;SI
4166;2;2014;18086468;5.35;20;NO;SI
766;3;2014;18115281;5.35;30;NO;SI
13415;3;2014;18151754;5.35;40;NO;NO
20270;3;2014;18159217;5.35;30;NO;SI
16820;3;2014;18167810;5.35;40;NO;NO
4829;2;2014;18186302;5.35;20;NO;SI
20044;3;2014;18225377;5.35;50;NO;NO
6253;3;2014;18313670;5.35;50;NO;NO
13352;2;2014;18361664;5.35;50;NO;NO
22551;3;2014;18370795;5.35;50;NO;NO
10555;2;2014;18384120;5.35;20;NO;SI
22388;3;2014;18392084;5.35;20;NO;SI
31167;3;2014;18398435;5.35;40;NO;NO
26286;3;2014;18442160;5.35;50;NO;NO
5684;3;2014;18457842;5.35;60;NO;NO
14759;3;2014;18460190;5.35;20;NO;SI
532;1;2014;18464216;5.35;50;NO;NO
31011;3;2014;18469782;5.35;80;NO;NO
25322;3;2014;18488981;5.35;40;NO;NO
9697;2;2014;18513275;5.35;30;NO;SI
7200;2;2014;18519017;5.35;20;NO;SI
22482;3;2014;18542624;5.35;20;NO;SI
25057;4;2014;18551202;5.35;30;NO;SI
25235;2;2014;18608351;5.35;30;NO;SI
6787;2;2014;18655135;5.35;50;NO;NO
22296;3;2014;18663928;5.35;30;NO;SI
22551;3;2014;18688328;5.35;50;NO;NO
3686;2;2014;18694645;5.35;90;NO;NO
10398;1;2014;18741113;5.35;40;NO;NO
1;2;2014;18754202;5.35;50;NO;NO
222;1;2014;18814682;5.35;40;NO;NO
26333;1;2014;18868396;5.35;30;NO;SI
24241;3;2014;18912217;5.35;50;NO;NO
14389;3;2014;18949717;5.35;30;NO;SI
22633;3;2014;18977687;5.35;60;NO;NO
4164;2;2014;18984744;5.35;30;NO;SI
14462;3;2014;19039627;5.35;50;NO;NO
2132;1;2014;19096696;5.35;30;NO;SI
24234;3;2014;19111554;5.35;40;NO;NO
20073;3;2014;19124090;5.35;40;NO;NO
1894;1;2014;19127293;5.35;50;NO;NO
15657;3;2014;19152422;5.35;50;NO;NO
14846;3;2014;19204774;5.35;30;NO;SI
24445;2;2014;19212600;5.35;30;NO;SI
25723;3;2014;19225392;5.35;30;NO;SI
16652;3;2014;19245725;5.35;60;NO;NO
6772;2;2014;19252370;5.35;30;NO;SI
222;1;2014;19254020;5.35;40;NO;NO
22446;3;2014;19260413;5.35;50;NO;NO
222;1;2014;19269938;5.35;40;NO;NO
16748;2;2014;19288081;5.35;60;NO;NO
26531;3;2014;19309742;5.35;20;NO;SI
31220;3;2014;19360241;5.35;70;NO;NO
9913;3;2014;19377642;5.35;20;NO;SI
24403;2;2014;19379316;5.35;30;NO;SI
2733;2;2014;19384230;5.35;40;NO;NO
7200;2;2014;19385642;5.35;20;NO;SI
16676;2;2014;19498749;5.35;10;NO;SI
3205;2;2014;19516836;5.35;40;NO;NO
31346;4;2014;19526618;5.35;50;NO;NO
431;3;2014;19543209;5.35;10;NO;SI
392;3;2014;19563883;5.35;40;NO;NO
12332;2;2014;19591051;5.35;40;NO;NO
12630;3;2014;19620178;5.35;40;NO;NO
22397;3;2014;19659365;5.35;30;NO;SI
199;2;2014;19660729;5.35;40;NO;NO
13528;3;2014;19668999;5.35;50;NO;NO
20245;3;2014;19673145;5.35;60;NO;NO
8587;2;2014;19682231;5.35;30;NO;SI
12870;1;2014;19691614;5.35;40;NO;NO
40429;1;2014;19724215;5.35;40;NO;NO
9585;2;2014;19746098;5.35;40;NO;NO
16754;2;2014;19749583;5.35;30;NO;SI
10917;2;2014;19837432;5.35;30;NO;SI
1349;3;2014;19956616;5.35;30;NO;SI
5439;2;2014;19960800;5.35;20;NO;SI
13528;3;2014;19964834;5.35;50;NO;NO
3645;2;2014;19999509;5.35;30;NO;SI
11234;2;2014;20016852;5.35;50;NO;NO
31011;3;2014;20021459;5.35;80;NO;NO
8426;1;2014;20024739;5.35;70;NO;NO
22388;3;2014;20031251;5.35;20;NO;SI
532;1;2014;20033732;5.35;50;NO;NO
40400;3;2014;20085495;5.35;50;NO;NO
845;2;2014;20096712;5.35;60;NO;NO
222;1;2014;20136769;5.35;40;NO;NO
25818;3;2014;20148362;5.35;30;NO;SI
3173;2;2014;20201041;5.35;40;NO;NO
26023;3;2014;20243197;5.35;40;NO;NO
11284;1;2014;20256525;5.35;30;NO;SI
40429;1;2014;20275999;5.35;40;NO;NO
2731;2;2014;20281499;5.35;70;NO;NO
40381;3;2014;20290882;5.35;40;NO;NO
31368;3;2014;20293091;5.35;40;NO;NO
4269;3;2014;20311251;5.35;30;NO;SI
2733;2;2014;20326069;5.35;40;NO;NO
13525;3;2014;20330686;5.35;60;NO;NO
11234;2;2014;20342829;5.35;50;NO;NO
12750;3;2014;20359842;5.35;40;NO;NO
4141;2;2014;20360994;5.35;30;NO;SI
22496;3;2014;20362388;5.35;30;NO;SI
431;3;2014;20392352;5.35;10;NO;SI
11417;2;2014;20429396;5.35;40;NO;NO
5;2;2014;20464223;5.35;40;NO;NO
9585;2;2014;20487147;5.35;40;NO;NO
4557;2;2014;20532892;5.35;20;NO;SI
2939;2;2014;20595829;5.35;20;NO;SI
25752;3;2014;20617314;5.35;20;NO;SI
3267;2;2014;20637687;5.35;40;NO;NO
10120;1;2014;20669620;5.35;20;NO;SI
10419;1;2014;20698657;5.35;30;NO;SI
78;2;2014;20717247;5.35;40;NO;NO
15723;3;2014;20721661;5.35;50;NO;NO
31167;3;2014;20759406;5.35;40;NO;NO
9690;2;2014;20768104;5.35;30;NO;SI
4557;2;2014;20773522;5.35;20;NO;SI
22361;3;2014;20777063;5.35;40;NO;NO
4925;2;2014;20798943;5.35;10;NO;SI
7509;2;2014;20806951;5.35;50;NO;NO
40407;3;2014;20833457;5.35;40;NO;NO
5282;2;2014;20846935;5.35;30;NO;SI
9747;2;2014;20902416;5.35;30;NO;SI
9330;3;2014;20913012;5.35;40;NO;NO
10460;1;2014;20917314;5.35;20;NO;SI
25099;4;2014;20937968;5.35;60;NO;NO
15723;3;2014;20968451;5.35;50;NO;NO
5879;2;2014;20996873;5.35;80;NO;NO
26333;1;2014;21005526;5.35;30;NO;SI
25818;3;2014;21015191;5.35;30;NO;SI
25418;3;2014;21048717;5.35;40;NO;NO
24234;3;2014;21099287;5.35;40;NO;NO
31187;3;2014;21105343;5.35;60;NO;NO
766;3;2014;21107143;5.35;30;NO;SI
14208;2;2014;21185462;5.35;30;NO;SI
10398;1;2014;21230779;5.35;40;NO;NO
25735;3;2014;21294270;5.35;30;NO;SI
17725;3;2014;21323162;5.35;20;NO;SI
9586;2;2014;21331729;5.35;20;NO;SI
22633;3;2014;21341905;5.35;60;NO;NO
26201;3;2014;21369424;5.35;30;NO;SI
14389;3;2014;21379796;5.35;30;NO;SI
24317;3;2014;21385680;5.35;60;NO;NO
222;1;2014;21425390;5.35;40;NO;NO
10419;1;2014;21458988;5.35;30;NO;SI
20066;3;2014;21519473;5.35;50;NO;NO
17697;4;2014;21529670;5.35;30;NO;SI
13528;3;2014;21544069;5.35;50;NO;NO
25099;4;2014;21545666;5.35;60;NO;NO
13176;2;2014;21546374;5.35;20;NO;SI
7325;2;2014;21551157;5.35;50;NO;NO
20226;3;2014;21571651;5.35;40;NO;NO
222;1;2014;21597501;5.35;40;NO;NO
7459;2;2014;21621367;5.35;50;NO;NO
16458;4;2014;21623693;5.35;40;NO;NO
8023;1;2014;21654752;5.35;80;NO;NO
11286;1;2014;21688850;5.35;40;NO;NO
8487;2;2014;21721419;5.35;20;NO;SI
25054;4;2014;21750582;5.35;60;NO;NO
7459;2;2014;21757014;5.35;50;NO;NO
22633;3;2014;21767665;5.35;60;NO;NO
2939;2;2014;21771269;5.35;20;NO;SI
4164;2;2014;21774033;5.35;30;NO;SI
14389;3;2014;21853569;5.35;30;NO;SI
4830;2;2014;21867042;5.35;40;NO;NO
14232;3;2014;21873817;5.35;40;NO;NO
13122;2;2014;21893142;5.35;40;NO;NO
16457;3;2014;21902944;5.35;40;NO;NO
22307;1;2014;21919474;5.35;40;NO;NO
2124;1;2014;21939349;5.35;40;NO;NO
20214;3;2014;21956381;5.35;40;NO;NO
22545;3;2014;21975174;5.35;60;NO;NO
13176;2;2014;21976465;5.35;20;NO;SI
3719;3;2014;21994766;5.35;20;NO;SI
25818;3;2014;22032609;5.35;30;NO;SI
2681;2;2014;22110441;5.35;40;NO;NO
9747;2;2014;22188594;5.35;30;NO;SI
31388;3;2014;22232971;5.35;30;NO;SI
24238;3;2014;22238301;5.35;70;NO;NO
4661;3;2014;22253422;5.35;40;NO;NO
1851;2;2014;22258226;5.35;50;NO;NO
22187;3;2014;22258471;5.35;40;NO;NO
24664;3;2014;22271173;5.35;40;NO;NO
12750;3;2014;22271364;5.35;40;NO;NO
2507;2;2014;22280430;5.35;20;NO;SI
31395;3;2014;22289512;5.35;20;NO;SI
14389;3;2014;22329636;5.35;30;NO;SI
14545;3;2014;22358140;5.35;40;NO;NO
222;1;2014;22360073;5.35;40;NO;NO
9631;2;2014;22364634;5.35;40;NO;NO
3358;2;2014;22368449;5.35;20;NO;SI
11591;2;2014;22369057;5.35;20;NO;SI
5024;2;2014;22381579;5.35;30;NO;SI
12870;1;2014;22385188;5.35;40;NO;NO
24832;4;2014;22394960;5.35;40;NO;NO
2794;2;2014;22444414;5.35;20;NO;SI
16467;3;2014;22453711;5.35;30;NO;SI
12719;3;2014;22481447;5.35;60;NO;NO
17795;3;2014;22551828;5.35;30;NO;SI
5824;2;2014;22602234;5.35;40;NO;NO
15723;3;2014;22635420;5.35;50;NO;NO
12758;1;2014;22642274;5.35;40;NO;NO
10555;2;2014;22644583;5.35;20;NO;SI
22466;3;2014;22665113;5.35;50;NO;NO
14237;3;2014;22684876;5.35;40;NO;NO
16748;2;2014;22689932;5.35;60;NO;NO
12834;4;2014;22705672;5.35;20;NO;SI
25818;3;2014;22729112;5.35;30;NO;SI
26063;3;2014;22767122;5.35;10;NO;SI
17654;2;2014;22853759;5.35;40;NO;NO
24237;3;2014;22879655;5.35;60;NO;NO
6497;2;2014;22903261;5.35;30;NO;SI
17810;3;2014;22903984;5.35;60;NO;NO
12870;1;2014;22943952;5.35;40;NO;NO
22187;3;2014;22953098;5.35;40;NO;NO
16457;3;2014;22955833;5.35;40;NO;NO
25057;4;2014;22956975;5.35;30;NO;SI
17607;3;2014;22966352;5.35;30;NO;SI
4925;2;2014;23021891;5.35;10;NO;SI
26143;3;2014;23032708;5.35;30;NO;SI
18054;3;2014;23061395;5.35;30;NO;SI
11286;1;2014;23097047;5.35;40;NO;NO
11234;2;2014;23116714;5.35;50;NO;NO
25775;3;2014;23132503;5.35;30;NO;SI
11337;2;2014;23134390;5.35;50;NO;NO
16457;3;2014;23145393;5.35;40;NO;NO
6585;2;2014;23175888;5.35;40;NO;NO
25818;3;2014;23176010;5.35;30;NO;SI
2733;2;2014;23228376;5.35;40;NO;NO
12935;3;2014;23243624;5.35;20;NO;SI
13176;2;2014;23249493;5.35;20;NO;SI
26023;3;2014;23277432;5.35;40;NO;NO
19923;3;2014;23301723;5.35;30;NO;SI
24933;4;2014;23319539;5.35;30;NO;SI
22401;3;2014;23321512;5.35;40;NO;NO
1894;1;2014;23330897;5.35;50;NO;NO
12935;3;2014;23399509;5.35;20;NO;SI
12775;3;2014;23420097;5.35;40;NO;NO
40076;3;2014;23425052;5.35;40;NO;NO
4661;3;2014;23431626;5.35;40;NO;NO
14545;3;2014;23471135;5.35;40;NO;NO
13415;3;2014;23493410;5.35;40;NO;NO
17662;2;2014;23500158;5.35;20;NO;SI
24933;4;2014;23524989;5.35;30;NO;SI
11284;1;2014;23545805;5.35;30;NO;SI
20214;3;2014;23558092;5.35;40;NO;NO
17754;3;2014;23570994;5.35;30;NO;SI
15665;2;2014;23579333;5.35;40;NO;NO
17810;3;2014;23619538;5.35;60;NO;NO
2934;2;2014;23656067;5.35;20;NO;SI
10584;1;2014;23662259;5.35;60;NO;NO
13145;2;2014;23707473;5.35;20;NO;SI
8553;2;2014;23717581;5.35;40;NO;NO
24900;1;2014;23725602;5.35;40;NO;NO
13591;2;2014;23754238;5.35;50;NO;NO
6070;3;2014;23763415;5.35;60;NO;NO
25174;3;2014;23764139;5.35;40;NO;NO
5824;2;2014;23769874;5.35;40;NO;NO
25982;3;2014;23797193;5.35;40;NO;NO
12870;1;2014;23808276;5.35;40;NO;NO
31104;3;2014;23830310;5.35;40;NO;NO
532;1;2014;23922513;5.35;50;NO;NO
24234;3;2014;23942321;5.35;40;NO;NO
13176;2;2014;23976089;5.35;20;NO;SI
392;3;2014;23990136;5.35;40;NO;NO
22187;3;2014;24005360;5.35;40;NO;NO
4965;2;2014;24021367;5.35;30;NO;SI
10638;1;2014;24026308;5.35;40;NO;NO
26333;1;2014;24103418;5.35;30;NO;SI
25843;3;2014;24134976;5.35;20;NO;SI
14454;2;2014;24200382;5.35;50;NO;NO
8763;4;2014;24222025;5.35;50;NO;NO
26225;3;2014;24256654;5.35;20;NO;SI
11337;2;2014;24281024;5.35;50;NO;NO
26515;3;2014;24307697;5.35;50;NO;NO
22482;3;2014;24325661;5.35;20;NO;SI
24459;3;2014;24402762;5.35;10;NO;SI
25190;4;2014;24433306;5.35;40;NO;NO
26333;1;2014;24435192;5.35;30;NO;SI
15777;3;2014;24460431;5.35;40;NO;NO
26519;3;2014;24471987;5.35;50;NO;NO
2751;2;2014;24495320;5.35;60;NO;NO
13186;2;2014;24521116;5.35;40;NO;NO
283;1;2014;24525461;5.35;40;NO;NO
31124;3;2014;24528500;5.35;50;NO;NO
22355;3;2014;24543018;5.35;40;NO;NO
4661;3;2014;24546954;5.35;40;NO;NO
15777;3;2014;24614490;5.35;40;NO;NO
40288;3;2014;24618872;5.35;30;NO;SI
9690;2;2014;24688361;5.35;30;NO;SI
25843;3;2014;24694359;5.35;20;NO;SI
9587;2;2014;24708555;5.35;30;NO;SI
3313;2;2014;24718518;5.35;40;NO;NO
12778;3;2014;24755895;5.35;70;NO;NO
25503;3;2014;24787612;5.35;30;NO;SI
31346;4;2014;24867058;5.35;50;NO;NO
24896;4;2014;24906820;5.35;20;NO;SI
1194;2;2014;24922779;5.35;30;NO;SI
25237;3;2014;24971441;5.35;30;NO;SI
10059;3;2014;25101442;5.35;20;NO;SI
22405;3;2014;35714;5.33;30;NO;SI
14609;3;2014;45785;5.33;50;NO;NO
8587;2;2014;55162;5.33;30;NO;SI
4626;3;2014;65613;5.33;40;NO;NO
4263;3;2014;97994;5.33;50;NO;NO
24234;3;2014;132489;5.33;50;NO;NO
1206;2;2014;154502;5.33;50;NO;NO
5439;2;2014;158108;5.33;20;NO;SI
2753;2;2014;168618;5.33;50;NO;NO
8927;1;2014;172825;5.33;20;NO;SI
22466;3;2014;182245;5.33;50;NO;NO
40407;3;2014;192409;5.33;40;NO;NO
17879;3;2014;214275;5.33;30;NO;SI
13176;2;2014;227198;5.33;20;NO;SI
25676;3;2014;238535;5.33;40;NO;NO
1206;2;2014;258295;5.33;50;NO;NO
12505;3;2014;330373;5.33;40;NO;NO
14208;2;2014;341444;5.33;30;NO;SI
1884;1;2014;352632;5.33;40;NO;NO
16840;3;2014;359609;5.33;40;NO;NO
4897;2;2014;362357;5.33;30;NO;SI
1894;1;2014;371288;5.33;60;NO;NO
25982;3;2014;379443;5.33;40;NO;NO
8928;1;2014;438013;5.33;40;NO;NO
31124;3;2014;442295;5.33;50;NO;NO
11246;2;2014;456899;5.33;30;NO;SI
26030;4;2014;456945;5.33;70;NO;NO
17607;3;2014;457227;5.33;30;NO;SI
12758;1;2014;470464;5.33;40;NO;NO
12870;1;2014;488411;5.33;40;NO;NO
665;2;2014;527447;5.33;40;NO;NO
1675;1;2014;558815;5.33;30;NO;SI
9985;1;2014;583557;5.33;40;NO;NO
13528;3;2014;586712;5.33;60;NO;NO
15535;2;2014;595736;5.33;60;NO;NO
26030;4;2014;635926;5.33;70;NO;NO
0;0;2014;678356;5.33;40;NO;NO
283;1;2014;696510;5.33;40;NO;NO
9298;1;2014;757439;5.33;30;NO;SI
1206;2;2014;767994;5.33;50;NO;NO
3314;2;2014;811899;5.33;90;NO;NO
3364;2;2014;833556;5.33;90;NO;NO
6113;3;2014;897909;5.33;30;NO;SI
12741;3;2014;940089;5.33;30;NO;SI
24763;3;2014;978278;5.33;60;NO;NO
15657;3;2014;1026625;5.33;50;NO;NO
13591;2;2014;1049096;5.33;60;NO;NO
14232;3;2014;1050196;5.33;50;NO;NO
24896;4;2014;1055710;5.33;20;NO;SI
10419;1;2014;1072550;5.33;30;NO;SI
22475;3;2014;1087115;5.33;50;NO;NO
17829;3;2014;1270095;5.33;40;NO;NO
25818;3;2014;1272411;5.33;40;NO;NO
40186;3;2014;1342992;5.33;40;NO;NO
22374;3;2014;1345416;5.33;50;NO;NO
25183;3;2014;1352036;5.33;20;NO;SI
78;2;2014;1402570;5.33;40;NO;NO
24237;3;2014;1433688;5.33;60;NO;NO
5394;2;2014;1455322;5.33;30;NO;SI
24237;3;2014;1476111;5.33;60;NO;NO
17607;3;2014;1504951;5.33;30;NO;SI
16467;3;2014;1520723;5.33;30;NO;SI
14791;3;2014;1521496;5.33;40;NO;NO
24933;4;2014;1531847;5.33;30;NO;SI
12870;1;2014;1544517;5.33;40;NO;NO
4571;2;2014;1585367;5.33;50;NO;NO
8928;1;2014;1627689;5.33;40;NO;NO
9328;3;2014;1632935;5.33;20;NO;SI
10128;1;2014;1640840;5.33;30;NO;SI
31192;3;2014;1645679;5.33;30;NO;SI
8005;1;2014;1658757;5.33;40;NO;NO
22485;3;2014;1691944;5.33;50;NO;NO
10626;3;2014;1766015;5.33;50;NO;NO
3940;2;2014;1776741;5.33;50;NO;NO
14232;3;2014;1855059;5.33;50;NO;NO
1194;2;2014;1910459;5.33;30;NO;SI
25418;3;2014;1948728;5.33;50;NO;NO
25818;3;2014;1956351;5.33;40;NO;NO
279;1;2014;1963101;5.33;40;NO;NO
9917;3;2014;1984598;5.33;30;NO;SI
17697;4;2014;1986471;5.33;30;NO;SI
14454;2;2014;2034160;5.33;50;NO;NO
25463;3;2014;2152501;5.33;40;NO;NO
964;2;2014;2155781;5.33;40;NO;NO
12775;3;2014;2198552;5.33;40;NO;NO
24840;4;2014;2211302;5.33;20;NO;SI
20162;3;2014;2261360;5.33;40;NO;NO
24238;3;2014;2288966;5.33;70;NO;NO
24876;2;2014;2317725;5.33;30;NO;SI
22296;3;2014;2488847;5.33;30;NO;SI
222;1;2014;2488852;5.33;50;NO;NO
25818;3;2014;2510973;5.33;40;NO;NO
24241;3;2014;2525253;5.33;50;NO;NO
10584;1;2014;2526731;5.33;60;NO;NO
25463;3;2014;2605732;5.33;40;NO;NO
13145;2;2014;2605892;5.33;20;NO;SI
24201;2;2014;2694313;5.33;20;NO;SI
20063;3;2014;2709008;5.33;50;NO;NO
22374;3;2014;2739275;5.33;50;NO;NO
13176;2;2014;2747589;5.33;20;NO;SI
8554;2;2014;2765165;5.33;30;NO;SI
16892;3;2014;2782103;5.33;60;NO;NO
26225;3;2014;2880320;5.33;30;NO;SI
9985;1;2014;2900193;5.33;40;NO;NO
11286;1;2014;2903522;5.33;40;NO;NO
31163;3;2014;2964606;5.33;20;NO;SI
8553;2;2014;2992562;5.33;40;NO;NO
22188;3;2014;3033905;5.33;20;NO;SI
1851;2;2014;3073224;5.33;50;NO;NO
40076;3;2014;3079635;5.33;40;NO;NO
40311;3;2014;3114358;5.33;40;NO;NO
13415;3;2014;3161638;5.33;40;NO;NO
10694;1;2014;3164530;5.33;90;NO;NO
12750;3;2014;3171241;5.33;40;NO;NO
10905;1;2014;3190272;5.33;30;NO;SI
25235;2;2014;3218454;5.33;30;NO;SI
1194;2;2014;3221651;5.33;30;NO;SI
11417;2;2014;3224984;5.33;40;NO;NO
8487;2;2014;3245801;5.33;20;NO;SI
31346;4;2014;3253721;5.33;50;NO;NO
13591;2;2014;3264396;5.33;60;NO;NO
4166;2;2014;3342442;5.33;20;NO;SI
10584;1;2014;3419268;5.33;60;NO;NO
15854;3;2014;3441030;5.33;30;NO;SI
15574;2;2014;3539182;5.33;30;NO;SI
17607;3;2014;3580039;5.33;30;NO;SI
9330;3;2014;3596910;5.33;40;NO;NO
2021;2;2014;3614082;5.33;20;NO;SI
18114;3;2014;3639016;5.33;60;NO;NO
4557;2;2014;3648204;5.33;20;NO;SI
10792;1;2014;3662243;5.33;50;NO;NO
532;1;2014;3710572;5.33;50;NO;NO
14454;2;2014;3719005;5.33;50;NO;NO
22503;3;2014;3752848;5.33;60;NO;NO
532;1;2014;3796171;5.33;50;NO;NO
31346;4;2014;3843881;5.33;50;NO;NO
2961;2;2014;3867967;5.33;80;NO;NO
14338;4;2014;3883632;5.33;20;NO;SI
14761;3;2014;3899668;5.33;70;NO;NO
532;1;2014;3899712;5.33;50;NO;NO
